"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"30119",36,9,"spillover1","fp",57,"spillover1 fp",1,0,199,199,"Ambiguous","Match"
"30121",36,21,"spillover1","fp",57,"spillover1 fp",1,0,471,471,"Ambiguous","Match"
"30123",36,8,"spillover1","fp",57,"spillover1 fp",4,0,263,263,"Unambiguous","Mismatch"
"30125",36,7,"spillover1","fp",57,"spillover1 fp",3,0,276,276,"Unambiguous","Match"
"30127",36,3,"spillover1","fp",57,"spillover1 fp",3,0,576,576,"Unambiguous","Match"
"30129",36,20,"spillover1","fp",57,"spillover1 fp",4,0,266,266,"Unambiguous","Mismatch"
"30131",36,13,"spillover1","fp",57,"spillover1 fp",1,0,419,419,"Ambiguous","Match"
"30133",36,14,"spillover1","fp",57,"spillover1 fp",2,0,193,193,"Ambiguous","Mismatch"
"30135",36,4,"spillover1","fp",57,"spillover1 fp",4,0,455,455,"Unambiguous","Mismatch"
"30137",36,15,"spillover1","fp",57,"spillover1 fp",3,0,236,236,"Unambiguous","Match"
"30956",37,21,"spillover1","fp",80,"spillover1 fp",2,0,475,475,"Ambiguous","Mismatch"
"30958",37,3,"spillover1","fp",80,"spillover1 fp",4,0,554,554,"Unambiguous","Mismatch"
"30960",37,23,"spillover1","fp",80,"spillover1 fp",4,0,381,381,"Unambiguous","Mismatch"
"30962",37,1,"spillover1","fp",80,"spillover1 fp",2,0,376,376,"Ambiguous","Mismatch"
"30964",37,8,"spillover1","fp",80,"spillover1 fp",1,0,305,305,"Ambiguous","Match"
"30966",37,20,"spillover1","fp",80,"spillover1 fp",1,0,351,351,"Ambiguous","Match"
"30968",37,16,"spillover1","fp",80,"spillover1 fp",1,0,377,377,"Ambiguous","Match"
"30970",37,14,"spillover1","fp",80,"spillover1 fp",3,0,433,433,"Unambiguous","Match"
"30972",37,22,"spillover1","fp",80,"spillover1 fp",3,0,217,217,"Unambiguous","Match"
"30974",37,11,"spillover1","fp",80,"spillover1 fp",4,0,347,347,"Unambiguous","Mismatch"
"30976",37,2,"spillover1","fp",80,"spillover1 fp",3,0,289,289,"Unambiguous","Match"
"30978",37,24,"spillover1","fp",80,"spillover1 fp",1,0,289,289,"Ambiguous","Match"
"30980",37,9,"spillover1","fp",80,"spillover1 fp",2,0,272,272,"Ambiguous","Mismatch"
"30982",37,17,"spillover1","fp",80,"spillover1 fp",2,0,349,349,"Ambiguous","Mismatch"
"30984",37,18,"spillover1","fp",80,"spillover1 fp",3,0,367,367,"Unambiguous","Match"
"30986",37,5,"spillover1","fp",80,"spillover1 fp",2,0,779,779,"Ambiguous","Mismatch"
"30988",37,6,"spillover1","fp",80,"spillover1 fp",3,0,303,303,"Unambiguous","Match"
"30990",37,13,"spillover1","fp",80,"spillover1 fp",2,0,490,490,"Ambiguous","Mismatch"
"30992",37,12,"spillover1","fp",80,"spillover1 fp",1,0,423,423,"Ambiguous","Match"
"30994",37,10,"spillover1","fp",80,"spillover1 fp",3,0,325,325,"Unambiguous","Match"
"30996",37,7,"spillover1","fp",80,"spillover1 fp",4,0,340,340,"Unambiguous","Mismatch"
"30998",37,19,"spillover1","fp",80,"spillover1 fp",4,0,244,244,"Unambiguous","Mismatch"
"31000",37,4,"spillover1","fp",80,"spillover1 fp",1,0,545,545,"Ambiguous","Match"
"31002",37,15,"spillover1","fp",80,"spillover1 fp",4,0,184,184,"Unambiguous","Mismatch"
"31820",38,14,"spillover1","fp",64,"spillover1 fp",4,0,281,281,"Unambiguous","Mismatch"
"31822",38,12,"spillover1","fp",64,"spillover1 fp",2,0,551,551,"Ambiguous","Mismatch"
"31824",38,10,"spillover1","fp",64,"spillover1 fp",4,0,126,126,"Unambiguous","Mismatch"
"31826",38,20,"spillover1","fp",64,"spillover1 fp",2,0,195,195,"Ambiguous","Mismatch"
"31828",38,4,"spillover1","fp",64,"spillover1 fp",2,0,352,352,"Ambiguous","Mismatch"
"31830",38,5,"spillover1","fp",64,"spillover1 fp",3,0,202,202,"Unambiguous","Match"
"31832",38,16,"spillover1","fp",64,"spillover1 fp",2,0,287,287,"Ambiguous","Mismatch"
"31834",38,18,"spillover1","fp",64,"spillover1 fp",4,0,216,216,"Unambiguous","Mismatch"
"31836",38,17,"spillover1","fp",64,"spillover1 fp",3,0,229,229,"Unambiguous","Match"
"31838",38,15,"spillover1","fp",64,"spillover1 fp",1,0,241,241,"Ambiguous","Match"
"31840",38,3,"spillover1","fp",64,"spillover1 fp",1,0,562,562,"Ambiguous","Match"
"31842",38,1,"spillover1","fp",64,"spillover1 fp",3,0,286,286,"Unambiguous","Match"
"31844",38,23,"spillover1","fp",64,"spillover1 fp",1,0,388,388,"Ambiguous","Match"
"31846",38,2,"spillover1","fp",64,"spillover1 fp",4,0,153,153,"Unambiguous","Mismatch"
"31848",38,24,"spillover1","fp",64,"spillover1 fp",2,0,445,445,"Ambiguous","Mismatch"
"31850",38,7,"spillover1","fp",64,"spillover1 fp",1,0,268,268,"Ambiguous","Match"
"31852",38,13,"spillover1","fp",64,"spillover1 fp",3,0,203,203,"Unambiguous","Match"
"31854",38,6,"spillover1","fp",64,"spillover1 fp",4,0,345,345,"Unambiguous","Mismatch"
"31856",38,19,"spillover1","fp",64,"spillover1 fp",1,0,313,313,"Ambiguous","Match"
"31858",38,11,"spillover1","fp",64,"spillover1 fp",1,0,405,405,"Ambiguous","Match"
"31860",38,9,"spillover1","fp",64,"spillover1 fp",3,0,520,520,"Unambiguous","Match"
"31862",38,21,"spillover1","fp",64,"spillover1 fp",3,0,192,192,"Unambiguous","Match"
"31864",38,22,"spillover1","fp",64,"spillover1 fp",4,0,219,219,"Unambiguous","Mismatch"
"31866",38,8,"spillover1","fp",64,"spillover1 fp",2,0,206,206,"Ambiguous","Mismatch"
"32683",39,15,"spillover1","fp",75,"spillover1 fp",2,0,394,394,"Ambiguous","Mismatch"
"32685",39,7,"spillover1","fp",75,"spillover1 fp",2,0,346,346,"Ambiguous","Mismatch"
"32687",39,1,"spillover1","fp",75,"spillover1 fp",4,0,412,412,"Unambiguous","Mismatch"
"32689",39,3,"spillover1","fp",75,"spillover1 fp",2,0,490,490,"Ambiguous","Mismatch"
"32691",39,6,"spillover1","fp",75,"spillover1 fp",1,0,441,441,"Ambiguous","Match"
"32693",39,2,"spillover1","fp",75,"spillover1 fp",1,0,418,418,"Ambiguous","Match"
"32695",39,20,"spillover1","fp",75,"spillover1 fp",3,0,582,582,"Unambiguous","Match"
"32697",39,23,"spillover1","fp",75,"spillover1 fp",2,0,483,483,"Ambiguous","Mismatch"
"32699",39,16,"spillover1","fp",75,"spillover1 fp",3,0,560,560,"Unambiguous","Match"
"32701",39,13,"spillover1","fp",75,"spillover1 fp",4,0,463,463,"Unambiguous","Mismatch"
"32703",39,24,"spillover1","fp",75,"spillover1 fp",3,0,313,313,"Unambiguous","Match"
"32705",39,14,"spillover1","fp",75,"spillover1 fp",1,0,118,118,"Ambiguous","Match"
"32707",39,22,"spillover1","fp",75,"spillover1 fp",1,0,536,536,"Ambiguous","Match"
"32709",39,4,"spillover1","fp",75,"spillover1 fp",3,0,101,101,"Unambiguous","Match"
"32711",39,17,"spillover1","fp",75,"spillover1 fp",4,0,1144,1144,"Unambiguous","Mismatch"
"32713",39,5,"spillover1","fp",75,"spillover1 fp",4,0,420,420,"Unambiguous","Mismatch"
"32715",39,11,"spillover1","fp",75,"spillover1 fp",2,0,488,488,"Ambiguous","Mismatch"
"32717",39,18,"spillover1","fp",75,"spillover1 fp",1,0,202,202,"Ambiguous","Match"
"32719",39,19,"spillover1","fp",75,"spillover1 fp",2,0,463,463,"Ambiguous","Mismatch"
"32721",39,21,"spillover1","fp",75,"spillover1 fp",4,0,550,550,"Unambiguous","Mismatch"
"32723",39,10,"spillover1","fp",75,"spillover1 fp",1,0,353,353,"Ambiguous","Match"
"32725",39,9,"spillover1","fp",75,"spillover1 fp",4,0,583,583,"Unambiguous","Mismatch"
"32727",39,8,"spillover1","fp",75,"spillover1 fp",3,1,0,NA,"Unambiguous","Match"
"32729",39,12,"spillover1","fp",75,"spillover1 fp",3,0,261,261,"Unambiguous","Match"
"33548",40,13,"spillover1","fp",83,"spillover1 fp",1,0,302,302,"Ambiguous","Match"
"33550",40,18,"spillover1","fp",83,"spillover1 fp",2,0,322,322,"Ambiguous","Mismatch"
"33552",40,9,"spillover1","fp",83,"spillover1 fp",1,0,292,292,"Ambiguous","Match"
"33554",40,1,"spillover1","fp",83,"spillover1 fp",1,0,384,384,"Ambiguous","Match"
"33556",40,7,"spillover1","fp",83,"spillover1 fp",3,0,236,236,"Unambiguous","Match"
"33558",40,5,"spillover1","fp",83,"spillover1 fp",1,0,349,349,"Ambiguous","Match"
"33560",40,4,"spillover1","fp",83,"spillover1 fp",4,0,218,218,"Unambiguous","Mismatch"
"33562",40,24,"spillover1","fp",83,"spillover1 fp",4,0,185,185,"Unambiguous","Mismatch"
"33564",40,15,"spillover1","fp",83,"spillover1 fp",3,0,313,313,"Unambiguous","Match"
"33566",40,19,"spillover1","fp",83,"spillover1 fp",3,1,0,NA,"Unambiguous","Match"
"33568",40,20,"spillover1","fp",83,"spillover1 fp",4,0,355,355,"Unambiguous","Mismatch"
"33570",40,16,"spillover1","fp",83,"spillover1 fp",4,0,254,254,"Unambiguous","Mismatch"
"33572",40,8,"spillover1","fp",83,"spillover1 fp",4,0,287,287,"Unambiguous","Mismatch"
"33574",40,23,"spillover1","fp",83,"spillover1 fp",3,0,442,442,"Unambiguous","Match"
"33576",40,10,"spillover1","fp",83,"spillover1 fp",2,0,172,172,"Ambiguous","Mismatch"
"33578",40,21,"spillover1","fp",83,"spillover1 fp",1,0,358,358,"Ambiguous","Match"
"33580",40,3,"spillover1","fp",83,"spillover1 fp",3,0,280,280,"Unambiguous","Match"
"33582",40,17,"spillover1","fp",83,"spillover1 fp",1,0,474,474,"Ambiguous","Match"
"33584",40,2,"spillover1","fp",83,"spillover1 fp",2,0,240,240,"Ambiguous","Mismatch"
"33586",40,22,"spillover1","fp",83,"spillover1 fp",2,0,297,297,"Ambiguous","Mismatch"
"33588",40,12,"spillover1","fp",83,"spillover1 fp",4,0,426,426,"Unambiguous","Mismatch"
"33590",40,6,"spillover1","fp",83,"spillover1 fp",2,0,264,264,"Ambiguous","Mismatch"
"33592",40,11,"spillover1","fp",83,"spillover1 fp",3,0,364,364,"Unambiguous","Match"
"33594",40,14,"spillover1","fp",83,"spillover1 fp",2,0,307,307,"Ambiguous","Mismatch"
